cust_id,viewed_datetime,cart_added_datetime,purchased_datetime,item,category,quantity,unit_price
CUST03628,2024-02-23 1:56,2024-02-23 2:53,2024-02-23 3:35,DrugB,Antibiotics,4,10.45
CUST03628,2024-03-20 4:50,2024-03-20 6:29,2024-03-20 7:19,DrugD,Skin Care,5,109.94
CUST03628,2024-08-17 6:04,2024-08-17 7:41,2024-08-17 8:00,DrugE,Skin Care,3,83.56
CUST03629,2023-08-20 17:36,2023-08-20 18:49,2023-08-20 19:08,DrugC,Pain Relief,1,134.41
CUST03629,2023-09-01 3:25,2023-09-01 4:58,2023-09-01 7:43,DrugD,Allergy,2,50.91
CUST03629,2024-08-14 10:29,2024-08-14 12:06,2024-08-14 14:07,DrugA,Skin Care,5,63.45
CUST03629,2024-12-24 21:51,2024-12-24 22:26,2024-12-24 22:51,DrugB,Pain Relief,4,149.17
CUST03629,2024-09-03 9:54,2024-09-03 11:04,2024-09-03 13:10,DrugB,Allergy,5,87.84
CUST03629,2024-11-29 8:28,2024-11-29 9:55,2024-11-29 11:23,DrugB,Skin Care,1,124.57
CUST03629,2025-06-27 22:43,2025-06-28 0:05,2025-06-28 2:58,DrugC,Pain Relief,2,27.46
CUST03630,2024-08-03 14:07,2024-08-03 15:46,2024-08-03 16:53,DrugA,Antibiotics,4,147.77
CUST03630,2024-12-08 5:07,2024-12-08 5:13,2024-12-08 7:15,DrugE,Pain Relief,1,18.08
CUST03630,2024-11-14 18:28,2024-11-14 19:37,2024-11-14 22:29,DrugC,Allergy,4,14.56
CUST03630,2025-02-25 3:48,2025-02-25 5:30,2025-02-25 6:12,DrugD,Allergy,5,130.33
CUST03631,2024-02-15 5:09,2024-02-15 6:08,2024-02-15 8:06,DrugB,Skin Care,3,138.01
CUST03631,2025-04-09 11:55,2025-04-09 13:29,2025-04-09 15:39,DrugC,Antibiotics,4,114.76
CUST03631,2025-01-26 23:49,2025-01-27 1:18,2025-01-27 2:32,DrugA,Skin Care,5,98.06
CUST03631,2024-10-26 23:09,2024-10-26 23:47,2024-10-27 2:31,DrugC,,3,71.68
CUST03632,2024-04-30 10:31,2024-04-30 10:37,2024-04-30 12:39,DrugA,Antibiotics,2,60.15
CUST03632,2024-02-29 22:02,2024-02-29 23:15,2024-02-29 23:54,DrugA,Skin Care,-1,22.42
CUST03632,2025-06-19 9:36,2025-06-19 11:04,2025-06-19 12:02,DrugC,Supplements,2,81.93
CUST03632,2024-07-11 18:16,2024-07-11 18:29,2024-07-11 19:23,DrugD,Antibiotics,3,36.32
CUST03633,2024-03-10 17:14,2024-03-10 18:41,2024-03-10 21:05,DrugD,Antibiotics,1,97.03
CUST03633,2024-02-12 12:57,2024-02-12 14:44,2024-02-12 17:26,DrugC,Pain Relief,1,139.9
CUST03633,2024-05-20 20:11,2024-05-20 20:36,2024-05-20 23:02,DrugB,Skin Care,5,98.63
CUST03633,2025-05-10 18:43,2025-05-10 19:23,2025-05-10 21:10,DrugB,Skin Care,1,122.79
CUST03633,2025-01-05 20:59,2025-01-05 21:37,2025-01-06 0:26,DrugA,Antibiotics,4,16.11
CUST03633,2024-09-21 11:26,2024-09-21 12:20,2024-09-21 14:12,DrugD,Supplements,3,68.74
CUST03633,2024-09-02 6:25,2024-09-02 7:42,2024-09-02 7:59,DrugD,Antibiotics,3,129.14
CUST03633,2025-05-29 18:35,2025-05-29 19:43,2025-05-29 20:15,DrugB,Skin Care,2,58.1
CUST03634,2023-07-10 21:08,2023-07-10 21:47,2023-07-10 22:34,DrugB,Antibiotics,2,143.7
CUST03634,2023-07-27 19:59,2023-07-27 20:57,2023-07-27 21:02,DrugB,Antibiotics,5,145.71
CUST03634,2025-03-29 0:21,2025-03-29 0:23,2025-03-29 0:27,DrugB,Allergy,3,64.15
CUST03634,2025-02-12 20:40,2025-02-12 21:52,2025-02-13 0:50,DrugD,Skin Care,1,64.49
CUST03634,2024-10-27 23:21,2024-10-27 23:45,2024-10-28 1:00,DrugE,Antibiotics,2,81.41
CUST03635,2023-11-07 18:29,2023-11-07 19:48,2023-11-07 20:34,DrugD,Pain Relief,3,125.73
CUST03635,2023-11-20 18:31,2023-11-20 18:50,2023-11-20 21:29,DrugE,Allergy,1,84.16
CUST03635,2024-01-05 1:43,2024-01-05 2:56,2024-01-05 3:05,DrugB,Supplements,1,98.42
CUST03635,2024-03-31 17:51,2024-03-31 19:45,2024-03-31 21:38,DrugC,Antibiotics,5,129.98
CUST03635,2025-04-26 0:23,2025-04-26 1:23,2025-04-26 1:50,DrugD,Antibiotics,4,15.94
CUST03635,2025-05-26 15:18,2025-05-26 15:41,2025-05-26 16:39,DrugA,Antibiotics,1,143.78
CUST03635,2024-12-14 3:51,2024-12-14 4:36,2024-12-14 5:18,DrugA,Pain Relief,1,41.9
CUST03635,2025-02-26 11:36,2025-02-26 12:00,2025-02-26 13:49,DrugD,Pain Relief,2,55.86
CUST03635,2024-11-03 10:05,2024-11-03 10:53,2024-11-03 13:23,DrugD,Supplements,3,112.5
CUST03635,2024-11-07 9:07,2024-11-07 9:20,2024-11-07 9:48,DrugC,Supplements,1,78.6
CUST03636,2024-05-28 2:52,2024-05-28 3:59,2024-05-28 6:03,DrugA,Allergy,2,33.67
CUST03636,2023-07-08 20:48,2023-07-08 22:36,2023-07-08 23:04,DrugC,Antibiotics,3,66.34
CUST03636,2024-06-25 9:35,2024-06-25 11:34,2024-06-25 11:52,DrugD,Allergy,3,82.46
CUST03636,2023-11-27 9:22,2023-11-27 11:16,2023-11-27 13:53,DrugA,Antibiotics,1,61.69
CUST03636,2025-02-19 9:04,2025-02-19 9:46,2025-02-19 11:10,DrugE,Pain Relief,4,93.29
CUST03636,2024-07-24 20:17,2024-07-24 22:01,2024-07-24 22:21,DrugC,Skin Care,4,123.62
CUST03636,2024-12-31 13:14,2024-12-31 14:53,2024-12-31 17:51,DrugD,Allergy,3,127.85
CUST03636,2025-01-02 11:24,2025-01-02 12:06,2025-01-02 14:02,DrugA,Pain Relief,1,89.09
CUST03637,2024-04-14 15:53,2024-04-14 16:27,2024-04-14 19:21,DrugA,Allergy,5,126.76
CUST03637,2025-01-29 4:31,2025-01-29 6:13,2025-01-29 8:08,DrugA,Allergy,1,73.61
CUST03637,2024-09-24 16:22,2024-09-24 17:14,2024-09-24 18:06,DrugE,Antibiotics,3,49.87
CUST03637,2024-07-21 23:11,2024-07-22 1:06,2024-07-22 2:58,DrugE,Pain Relief,3,89.09
CUST03637,2025-06-06 6:29,2025-06-06 8:19,2025-06-06 10:00,DrugE,Allergy,4,51.85
CUST03638,2024-06-17 17:57,2024-06-17 19:48,2024-06-17 21:41,DrugE,Skin Care,3,133.33
CUST03638,2025-06-12 0:58,2025-06-12 2:42,2025-06-12 3:27,DrugD,Pain Relief,5,95.97
CUST03638,2024-10-25 22:57,2024-10-26 0:06,2024-10-26 1:13,DrugD,Antibiotics,3,44.01
CUST03638,2024-11-13 17:21,2024-11-13 19:06,2024-11-13 19:15,DrugB,Pain Relief,1,131.78
CUST03639,2024-05-22 9:15,2024-05-22 10:19,2024-05-22 11:43,DrugE,Allergy,5,123.61
CUST03639,2024-06-14 7:22,2024-06-14 9:13,2024-06-14 11:34,DrugE,Skin Care,2,25.89
CUST03639,2024-11-25 19:20,2024-11-25 21:13,2024-11-26 0:10,DrugE,Supplements,3,67.09
CUST03639,2025-03-31 4:53,2025-03-31 5:46,2025-03-31 5:51,DrugA,Skin Care,1,16.33
CUST03639,2025-05-30 9:58,2025-05-30 10:24,2025-05-30 11:04,DrugD,Skin Care,4,111.68
CUST03639,2025-04-24 16:30,2025-04-24 17:55,2025-04-24 19:18,DrugD,Skin Care,1,37.02
CUST03639,2024-09-22 6:26,2024-09-22 6:32,2024-09-22 8:46,DrugC,Allergy,5,80.72
CUST03639,2024-11-21 23:26,2024-11-22 0:53,2024-11-22 1:27,DrugC,Supplements,5,88.52
CUST03640,2023-09-22 19:22,2023-09-22 20:10,2023-09-22 21:38,DrugD,Supplements,3,43.34
CUST03640,2023-10-15 13:42,2023-10-15 13:46,2023-10-15 15:28,DrugD,Skin Care,3,73.14
CUST03640,2025-04-03 8:54,2025-04-03 8:57,2025-04-03 11:26,DrugE,Skin Care,4,92.97
CUST03640,2025-03-31 10:03,2025-03-31 11:37,2025-03-31 12:22,DrugC,Pain Relief,4,47.49
CUST03640,2025-04-25 1:03,2025-04-25 2:54,2025-04-25 5:21,DrugB,Allergy,1,28.87
CUST03640,2025-05-14 3:48,2025-05-14 4:11,2025-05-14 4:49,DrugE,Antibiotics,4,38.59
CUST03640,2024-12-04 8:08,2024-12-04 8:52,2024-12-04 8:58,DrugA,Antibiotics,5,109.66
CUST03641,2024-06-14 22:59,2024-06-14 23:42,2024-06-15 0:47,DrugB,Supplements,5,17.4
CUST03641,2024-05-06 13:34,2024-05-06 14:02,,DrugA,Skin Care,5,62.02
CUST03641,2025-02-02 13:45,2025-02-02 15:32,2025-02-02 15:51,DrugE,Antibiotics,1,56.31
CUST03641,2024-11-29 7:21,2024-11-29 8:29,2024-11-29 11:12,DrugC,Allergy,3,45.04
CUST03641,2025-02-23 4:06,2025-02-23 5:29,2025-02-23 6:11,DrugA,Antibiotics,4,72.42
CUST03641,2024-07-15 23:04,2024-07-16 0:57,2024-07-16 3:18,DrugA,Antibiotics,1,27.33
CUST03641,2024-08-16 8:55,2024-08-16 10:19,2024-08-16 12:32,DrugE,Supplements,4,71.68
CUST03641,2024-08-02 23:37,2024-08-03 1:25,2024-08-03 2:04,DrugA,Supplements,4,25.07
CUST03641,2024-11-01 20:42,2024-11-01 20:46,2024-11-01 21:32,DrugE,Antibiotics,3,95.35
CUST03641,2024-10-12 21:25,2024-10-12 22:28,2024-10-12 22:42,DrugB,Skin Care,3,136.66
CUST03642,2024-06-05 13:40,2024-06-05 14:30,2024-06-05 15:07,DrugA,Allergy,2,89.76
CUST03642,2024-03-03 8:37,2024-03-03 8:57,2024-03-03 10:42,DrugE,Pain Relief,1,23.98
CUST03642,2025-04-02 5:51,2025-04-02 7:21,2025-04-02 7:44,DrugD,Pain Relief,3,141.2
CUST03642,2024-07-15 8:45,2024-07-15 10:19,2024-07-15 13:00,DrugD,Pain Relief,5,146.15
CUST03642,2024-12-31 9:07,2024-12-31 9:12,2024-12-31 9:33,DrugD,Allergy,3,82.53
CUST03642,2024-07-18 2:33,2024-07-18 3:14,2024-07-18 6:01,DrugD,Allergy,1,65.57
CUST03642,2025-04-14 20:20,2025-04-14 20:22,2025-04-14 21:42,DrugC,Supplements,5,25.8
CUST03642,2025-02-19 2:00,2025-02-19 2:22,2025-02-19 2:39,DrugA,Antibiotics,3,25.64
CUST03642,2024-08-30 14:24,2024-08-30 15:58,2024-08-30 17:38,DrugB,Skin Care,5,22.86
CUST03643,2023-08-23 9:54,2023-08-23 11:24,2023-08-23 11:46,DrugE,Skin Care,2,35.83
CUST03643,2024-03-17 21:11,2024-03-17 21:48,2024-03-17 23:33,DrugA,Pain Relief,5,148.03
CUST03643,2024-08-12 5:04,2024-08-12 5:33,2024-08-12 6:20,DrugA,Allergy,2,32.95
CUST03644,2024-04-09 13:54,2024-04-09 14:55,2024-04-09 16:35,DrugC,Antibiotics,4,49.73
CUST03644,2024-02-23 2:07,2024-02-23 3:47,2024-02-23 4:01,DrugC,Supplements,3,113.14
CUST03644,2024-08-18 23:51,2024-08-19 0:54,2024-08-19 1:58,DrugC,Antibiotics,1,126.94
CUST03644,2025-06-24 2:41,2025-06-24 2:50,2025-06-24 3:33,DrugE,Supplements,1,96.65
CUST03644,2024-07-17 3:15,2024-07-17 3:47,2024-07-17 4:04,DrugE,Pain Relief,4,20.59
CUST03644,2024-07-05 9:12,2024-07-05 11:04,2024-07-05 13:19,DrugD,Antibiotics,5,145.78
CUST03645,,2024-06-04 5:29,2024-06-04 5:52,DrugC,Pain Relief,2,76.86
CUST03645,2024-04-21 1:02,2024-04-21 2:07,2024-04-21 4:29,DrugA,Skin Care,5,10.95
CUST03645,2024-05-10 23:39,2024-05-11 1:18,2024-05-11 1:56,DrugA,Skin Care,2,92.82
CUST03645,2025-04-26 0:14,2025-04-26 1:00,2025-04-26 2:02,DrugC,Skin Care,3,58.76
CUST03645,2024-12-09 16:48,2024-12-09 18:33,2024-12-09 21:00,DrugD,Antibiotics,4,64.76
CUST03645,2024-11-23 1:43,2024-11-23 3:06,2024-11-23 4:55,DrugC,Antibiotics,1,51.69
CUST03645,2025-02-16 6:34,2025-02-16 7:13,2025-02-16 8:18,DrugC,Allergy,2,81.87
CUST03646,2023-09-18 20:39,2023-09-18 20:45,2023-09-18 22:33,DrugE,Supplements,3,147.82
CUST03646,2023-08-12 16:59,2023-08-12 17:56,2023-08-12 20:00,DrugB,Antibiotics,3,95.65
CUST03646,2025-06-25 22:45,2025-06-25 23:40,2025-06-26 1:50,DrugB,Supplements,1,87.95
CUST03647,2024-06-04 7:27,2024-06-04 8:11,2024-06-04 8:35,DrugC,Allergy,5,85.34
CUST03647,2024-01-12 3:22,2024-01-12 4:34,2024-01-12 5:25,DrugC,Pain Relief,4,18.05
CUST03647,2024-06-01 7:14,2024-06-01 7:29,2024-06-01 10:19,DrugD,Skin Care,3,83.32
CUST03647,2024-02-23 1:12,2024-02-23 1:18,2024-02-23 1:51,DrugA,Allergy,4,54.73
CUST03647,2025-06-21 11:52,2025-06-21 13:04,2025-06-21 13:46,DrugA,Pain Relief,1,118.23
CUST03647,2024-10-06 22:52,2024-10-06 23:22,2024-10-07 1:49,DrugD,Antibiotics,3,11.2
CUST03647,2024-12-12 22:54,2024-12-12 23:51,2024-12-13 2:17,DrugE,Antibiotics,1,19
CUST03647,2025-05-15 22:41,2025-05-15 23:19,2025-05-16 0:01,DrugD,Antibiotics,2,139.19
CUST03647,2024-11-10 21:06,2024-11-10 23:06,2024-11-10 23:43,DrugC,Supplements,1,124.52
CUST03648,2023-11-20 20:15,2023-11-20 21:11,2023-11-20 21:40,DrugB,Pain Relief,4,26.49
CUST03648,2025-01-28 22:30,2025-01-29 0:10,2025-01-29 0:13,DrugD,Allergy,2,56.08
CUST03648,2025-05-19 1:38,2025-05-19 3:37,2025-05-19 6:22,DrugB,Skin Care,4,85.99
CUST03648,2024-10-26 9:45,2024-10-26 10:33,2024-10-26 12:44,DrugC,Pain Relief,2,147.68
CUST03648,2024-11-23 21:37,2024-11-23 23:03,2024-11-24 1:20,DrugE,Allergy,2,126
CUST03649,2025-06-15 18:39,2025-06-15 19:29,2025-06-15 21:13,DrugE,Skin Care,2,148.08
CUST03649,2025-07-01 20:44,2025-07-01 22:16,2025-07-02 0:16,DrugE,Pain Relief,3,131.88
CUST03649,2024-09-18 13:37,2024-09-18 15:29,2024-09-18 16:35,DrugD,Skin Care,2,72.46
CUST03649,2024-08-18 20:44,2024-08-18 22:03,2024-08-18 23:44,DrugB,Antibiotics,1,101.26
CUST03649,2025-01-20 5:24,2025-01-20 6:39,2025-01-20 8:33,DrugA,Antibiotics,5,105.98
CUST03650,2024-06-11 9:34,2024-06-11 9:35,2024-06-11 11:51,DrugC,Allergy,5,120.22
CUST03650,2024-03-17 4:18,2024-03-17 5:25,2024-03-17 7:16,DrugA,Allergy,2,65.75
CUST03650,2024-12-12 10:36,2024-12-12 11:22,2024-12-12 12:52,DrugA,Skin Care,4,78.02
CUST03650,2025-06-02 9:01,2025-06-02 9:42,2025-06-02 12:14,DrugE,Allergy,3,89.04
CUST03650,2024-10-16 5:00,2024-10-16 5:19,2024-10-16 7:41,DrugE,Allergy,3,92.55
CUST03651,2023-10-30 12:11,2023-10-30 12:22,2023-10-30 12:41,DrugC,Skin Care,5,44.55
CUST03651,2024-03-18 11:40,2024-03-18 12:43,2024-03-18 13:43,DrugA,Supplements,1,72.87
CUST03651,2024-11-20 10:34,2024-11-20 11:44,2024-11-20 14:39,DrugB,Antibiotics,1,43.15
CUST03651,2024-07-28 18:43,2024-07-28 20:17,,DrugD,Pain Relief,1,88.3
CUST03651,2025-04-29 13:33,2025-04-29 13:44,2025-04-29 14:28,DrugB,Pain Relief,4,10.99
CUST03652,2023-10-21 9:46,2023-10-21 11:05,2023-10-21 11:52,DrugD,Pain Relief,4,121.59
CUST03652,2024-07-01 6:32,2024-07-01 7:02,2024-07-01 7:37,DrugC,Allergy,4,88.91
CUST03652,2024-10-25 19:08,2024-10-25 20:24,2024-10-25 21:20,DrugB,Allergy,-1,43.24
CUST03652,2024-08-13 23:55,2024-08-14 1:23,2024-08-14 2:32,DrugB,Pain Relief,4,91.98
CUST03652,2024-08-12 3:13,2024-08-12 4:08,2024-08-12 6:25,DrugD,Allergy,3,147.06
CUST03652,2025-04-11 14:37,2025-04-11 16:04,2025-04-11 16:20,DrugA,Allergy,5,122.93
CUST03652,2024-12-26 0:20,2024-12-26 2:12,2024-12-26 2:53,DrugE,Skin Care,4,33.66
CUST03652,2025-06-09 23:47,2025-06-10 1:23,2025-06-10 3:36,DrugE,Antibiotics,3,40.27
CUST03652,2024-10-25 19:08,2024-10-25 20:24,2024-10-25 21:20,DrugB,Allergy,-1,43.24
CUST03653,2023-12-01 14:58,2023-12-01 15:44,2023-12-01 17:25,DrugB,Pain Relief,4,109.27
CUST03653,2023-08-01 23:10,2023-08-02 0:42,2023-08-02 2:52,DrugC,Supplements,2,78.96
CUST03653,2024-09-25 23:49,2024-09-26 1:42,2024-09-26 4:17,DrugD,Allergy,1,65.69
CUST03653,2025-03-24 15:50,2025-03-24 17:41,2025-03-24 19:29,DrugE,Antibiotics,4,148.22
CUST03653,2025-06-21 4:30,2025-06-21 4:59,2025-06-21 6:19,DrugB,Supplements,5,85.37
CUST03653,2025-01-20 4:14,2025-01-20 6:01,2025-01-20 7:32,DrugA,Skin Care,5,100.6
CUST03654,2024-05-11 14:07,2024-05-11 14:28,2024-05-11 17:25,DrugB,Supplements,1,85.37
CUST03654,2024-04-14 4:19,2024-04-14 5:14,2024-04-14 7:21,DrugC,Antibiotics,4,103.74
CUST03654,2023-10-16 10:16,2023-10-16 11:28,2023-10-16 11:43,DrugD,Antibiotics,4,43.37
CUST03654,2024-11-14 8:11,2024-11-14 9:31,2024-11-14 10:24,DrugE,Supplements,2,57.08
CUST03654,2025-03-29 2:00,2025-03-29 3:40,2025-03-29 5:27,DrugD,Pain Relief,2,71.07
CUST03654,2024-10-05 17:11,2024-10-05 18:57,2024-10-05 20:59,DrugC,Pain Relief,2,17.28
CUST03654,2024-07-19 8:04,2024-07-19 9:52,2024-07-19 10:36,DrugB,Allergy,1,105.9
CUST03654,2025-02-17 17:44,2025-02-17 18:14,2025-02-17 20:14,DrugC,Supplements,4,66.57
CUST03655,2023-08-31 16:15,2023-08-31 17:45,2023-08-31 20:05,DrugE,Supplements,3,147.19
CUST03655,2025-03-25 11:51,2025-03-25 12:53,2025-03-25 15:34,DrugE,Allergy,5,122.93
CUST03655,2025-02-06 10:21,2025-02-06 10:27,2025-02-06 12:58,DrugE,Antibiotics,4,103.77
CUST03655,2024-11-28 11:12,2024-11-28 11:45,,DrugE,Pain Relief,1,99.01
CUST03655,2024-07-24 14:36,2024-07-24 15:29,2024-07-24 17:12,,Allergy,4,104.15
CUST03655,2024-07-18 17:09,2024-07-18 17:59,2024-07-18 18:13,DrugE,Antibiotics,2,117.53
CUST03656,,2024-03-30 18:49,2024-03-30 19:19,DrugE,Pain Relief,4,61.56
CUST03656,2025-03-10 9:16,2025-03-10 10:05,2025-03-10 12:59,DrugC,Pain Relief,1,35.57
CUST03656,2024-11-20 21:53,2024-11-20 22:32,2024-11-20 23:21,DrugE,Allergy,4,54.34
CUST03656,2024-09-22 14:30,2024-09-22 14:35,2024-09-22 15:01,DrugE,Skin Care,2,86.05
CUST03656,2024-12-07 3:47,2024-12-07 4:23,2024-12-07 4:57,DrugE,Supplements,5,26.33
CUST03657,2025-05-07 14:32,2025-05-07 15:11,2025-05-07 16:11,DrugC,Allergy,3,88.57
CUST03657,2025-06-28 8:58,2025-06-28 9:48,2025-06-28 12:46,DrugC,Pain Relief,3,69.12
CUST03657,2024-11-13 12:33,2024-11-13 14:17,2024-11-13 15:38,DrugA,Skin Care,2,23.95
CUST03657,2024-12-12 0:28,2024-12-12 2:10,2024-12-12 3:24,DrugA,Skin Care,5,138.68
CUST03657,2025-01-14 19:33,2025-01-14 20:09,2025-01-14 21:31,DrugB,Pain Relief,5,52.01
CUST03657,2024-11-26 1:58,2024-11-26 3:01,2024-11-26 4:27,DrugD,Allergy,4,29.83
CUST03658,2023-09-17 10:57,2023-09-17 11:12,2023-09-17 12:03,DrugA,Skin Care,2,88.65
CUST03659,2024-01-05 18:48,2024-01-05 18:49,2024-01-05 20:44,DrugB,Supplements,3,89.9
CUST03659,2024-09-24 10:25,2024-09-24 10:26,2024-09-24 11:39,DrugA,Allergy,2,96.84
CUST03659,2025-06-22 16:39,2025-06-22 17:40,2025-06-22 18:11,DrugE,Antibiotics,4,44.08
CUST03659,2025-05-11 15:05,2025-05-11 16:56,2025-05-11 17:56,DrugC,Allergy,2,78
CUST03659,2025-06-28 1:10,2025-06-28 2:21,2025-06-28 4:21,DrugB,Pain Relief,5,42.66
CUST03659,2025-03-08 6:13,2025-03-08 7:28,2025-03-08 10:24,DrugD,Supplements,2,48.49
CUST03659,2024-10-29 23:04,2024-10-29 23:54,2024-10-30 0:18,DrugE,Antibiotics,1,66.58
CUST03659,2024-11-04 17:29,2024-11-04 18:41,2024-11-04 18:51,DrugA,Antibiotics,5,138.83
CUST03659,2024-11-21 6:34,2024-11-21 8:22,2024-11-21 10:01,DrugD,Skin Care,4,122.35
CUST03659,2024-10-29 23:04,2024-10-29 23:54,2024-10-30 0:18,DrugE,Antibiotics,1,66.58
CUST03660,2024-06-18 23:29,2024-06-19 0:11,,DrugC,Pain Relief,4,133.92
CUST03660,2023-11-27 10:37,2023-11-27 11:42,,DrugD,Supplements,5,90.04
CUST03660,2024-04-15 23:23,2024-04-16 0:14,2024-04-16 2:50,DrugC,Allergy,5,73.1
CUST03661,2025-05-16 17:26,2025-05-16 18:24,2025-05-16 19:53,DrugA,Allergy,3,123.22
CUST03661,2025-01-21 22:37,2025-01-22 0:18,2025-01-22 0:44,DrugB,Pain Relief,5,124.74
CUST03662,2024-12-11 6:33,2024-12-11 8:17,2024-12-11 9:56,DrugA,Supplements,4,144.69
CUST03662,2024-12-31 22:19,2024-12-31 23:41,2025-01-01 2:41,DrugE,Supplements,5,70.11
CUST03662,2024-07-15 11:26,2024-07-15 11:48,2024-07-15 12:29,DrugC,Supplements,4,92.51
CUST03663,2023-09-12 22:24,2023-09-12 22:56,2023-09-13 0:30,DrugD,Antibiotics,4,53.6
CUST03663,2024-05-26 22:40,2024-05-26 22:49,2024-05-27 0:31,DrugA,Pain Relief,3,96.41
CUST03663,2025-02-18 10:32,2025-02-18 10:33,2025-02-18 11:52,DrugD,Allergy,5,56.95
CUST03663,2025-06-16 6:12,2025-06-16 6:26,2025-06-16 8:13,DrugD,Supplements,2,20.66
CUST03663,2024-12-08 19:29,2024-12-08 21:14,2024-12-08 23:27,DrugB,Antibiotics,4,133.72
CUST03663,2025-03-28 19:08,2025-03-28 20:55,2025-03-28 22:28,DrugA,Pain Relief,2,59.99
CUST03663,2025-01-26 22:49,2025-01-26 23:33,2025-01-27 1:15,DrugC,Supplements,3,120.91
CUST03663,2024-09-28 5:11,2024-09-28 6:24,2024-09-28 8:40,DrugA,Antibiotics,5,122.34
CUST03663,2024-09-05 3:11,2024-09-05 3:47,2024-09-05 5:44,DrugE,Skin Care,2,110.46
CUST03664,2024-06-12 11:39,2024-06-12 13:00,2024-06-12 15:48,DrugA,Antibiotics,3,54.99
CUST03664,2025-06-03 9:55,2025-06-03 11:30,2025-06-03 12:33,DrugE,Allergy,5,47.78
CUST03664,2025-04-05 19:26,2025-04-05 20:50,2025-04-05 23:30,DrugA,Supplements,3,15.82
CUST03665,2024-02-09 9:13,2024-02-09 10:17,2024-02-09 11:58,DrugB,Pain Relief,2,29.94
CUST03665,2023-08-16 6:20,2023-08-16 7:16,2023-08-16 7:20,DrugC,Allergy,1,78.99
CUST03665,2025-04-01 13:40,2025-04-01 13:49,2025-04-01 14:00,DrugE,Skin Care,5,71.18
CUST03665,2024-07-03 17:40,2024-07-03 18:43,2024-07-03 21:24,DrugE,Allergy,5,68.47
CUST03665,2024-12-30 4:00,2024-12-30 5:35,2024-12-30 7:42,DrugD,Allergy,5,124.4
CUST03666,2024-04-04 18:58,2024-04-04 20:58,2024-04-04 21:11,DrugC,Pain Relief,5,86.36
CUST03666,2023-11-05 4:18,2023-11-05 4:29,2023-11-05 7:23,DrugA,Skin Care,1,76.1
CUST03666,2025-04-21 19:27,2025-04-21 20:12,2025-04-21 23:05,DrugD,Antibiotics,1,73.49
CUST03666,2024-07-11 14:34,2024-07-11 16:03,2024-07-11 17:41,DrugC,Antibiotics,2,34.6
CUST03666,2024-10-17 5:36,2024-10-17 7:03,2024-10-17 8:53,DrugA,Pain Relief,5,124.25
CUST03666,2024-08-01 16:52,2024-08-01 17:54,2024-08-01 19:49,DrugD,Allergy,4,148.94
CUST03666,2024-09-06 19:37,2024-09-06 21:31,2024-09-06 23:00,DrugB,Allergy,3,145.86
CUST03667,2023-09-11 3:57,2023-09-11 4:11,2023-09-11 6:53,DrugD,Pain Relief,3,115.5
CUST03667,2024-01-22 1:58,2024-01-22 2:38,2024-01-22 5:32,DrugC,Skin Care,2,126.71
CUST03667,2025-04-20 18:54,2025-04-20 19:37,2025-04-20 21:30,DrugD,Skin Care,3,117.06
CUST03668,2024-04-14 19:31,2024-04-14 20:22,2024-04-14 20:39,DrugD,Antibiotics,5,110.17
CUST03668,2024-04-27 16:24,2024-04-27 18:15,2024-04-27 21:12,DrugC,Allergy,4,90.68
CUST03668,2024-06-27 0:41,2024-06-27 1:18,2024-06-27 2:36,DrugA,Pain Relief,4,15.72
CUST03668,2025-06-20 0:56,2025-06-20 1:28,2025-06-20 2:47,DrugA,Antibiotics,3,19.69
CUST03668,2024-10-07 20:33,2024-10-07 21:43,2024-10-07 23:36,DrugC,Antibiotics,2,44.66
CUST03668,2024-07-21 14:14,2024-07-21 15:13,2024-07-21 17:19,DrugB,Antibiotics,5,65.74
CUST03669,2023-11-07 20:05,2023-11-07 22:03,2023-11-08 0:21,DrugE,Antibiotics,4,86.52
CUST03669,2024-10-02 20:18,2024-10-02 21:23,2024-10-03 0:12,DrugD,Allergy,3,91.04
CUST03669,2025-01-24 10:39,,2025-01-24 13:12,DrugC,Pain Relief,5,126.55
CUST03669,2025-03-25 16:02,2025-03-25 17:18,2025-03-25 18:42,DrugA,Antibiotics,1,35.41
CUST03669,2025-03-18 1:03,2025-03-18 2:34,2025-03-18 2:58,DrugA,Pain Relief,1,149.42
CUST03670,2025-03-18 7:57,2025-03-18 8:34,2025-03-18 11:08,DrugC,Antibiotics,2,40.99
CUST03670,2025-01-31 12:58,2025-01-31 13:03,2025-01-31 15:24,DrugE,Antibiotics,2,104.34
CUST03670,2024-08-06 7:26,2024-08-06 7:58,2024-08-06 8:37,DrugC,Allergy,2,132.76
CUST03670,2025-01-31 12:58,2025-01-31 13:03,2025-01-31 15:24,DrugE,Antibiotics,2,104.34
CUST03671,2023-09-23 20:03,2023-09-23 21:36,2023-09-23 22:12,DrugE,Antibiotics,5,120.35
CUST03671,2023-11-28 10:07,2023-11-28 11:14,2023-11-28 13:05,DrugE,Allergy,4,110.85
CUST03671,2024-08-29 22:57,2024-08-30 0:46,2024-08-30 2:45,DrugC,Pain Relief,5,29.81
CUST03671,2024-07-29 0:16,2024-07-29 1:11,2024-07-29 2:19,DrugE,Pain Relief,5,116.33
CUST03671,2024-10-10 10:29,2024-10-10 11:04,2024-10-10 12:59,DrugA,Pain Relief,2,12.96
